,Image,F1,Jaccard,Recall,Precision
1078,.\files\images\heart33-slice013_saggital.png,1.0,1.0,1.0,1.0
1079,.\files\images\heart12-slice399_saggital.png,0.9790462239583333,0.9589525470528031,0.9790462239583333,0.9790462239583333
1080,.\files\images\heart7-slice182_saggital.png,0.9425,0.8912529550827423,0.9425,0.9425
1081,.\files\images\heart6-slice429_saggital.png,0.9999869791666667,0.9999739586724131,0.9999869791666667,0.9999869791666667
1082,.\files\images\heart9-slice458_saggital.png,0.99982421875,0.9996484992872346,0.99982421875,0.99982421875
1083,.\files\images\heart23-slice265_saggital.png,0.918408203125,0.8491264502731254,0.918408203125,0.918408203125
1084,.\files\images\heart17-slice415_saggital.png,0.9927083333333333,0.9855222337125129,0.9927083333333333,0.9927083333333333
1085,.\files\images\heart5-slice437_saggital.png,0.989375,0.9789734075448361,0.989375,0.989375
1086,.\files\images\heart9-slice552_saggital.png,1.0,1.0,1.0,1.0
1087,.\files\images\heart0-slice561_saggital.png,0.9954654947916667,0.9909719274254438,0.9954654947916667,0.9954654947916667
1088,.\files\images\heart30-slice199_saggital.png,0.939755859375,0.8863579843233336,0.939755859375,0.939755859375
1089,.\files\images\heart19-slice508_saggital.png,1.0,1.0,1.0,1.0
1090,.\files\images\heart14-slice307_saggital.png,0.923984375,0.8587090684672911,0.923984375,0.923984375
1091,.\files\images\heart19-slice251_saggital.png,0.9585546875,0.9204080867184277,0.9585546875,0.9585546875
1092,.\files\images\heart3-slice433_saggital.png,0.9993424479166667,0.9986857600145738,0.9993424479166667,0.9993424479166667
1093,.\files\images\heart19-slice489_saggital.png,1.0,1.0,1.0,1.0
1094,.\files\images\heart1-slice467_saggital.png,0.999990234375,0.999980468940733,0.999990234375,0.999990234375
1095,.\files\images\heart28-slice028_saggital.png,1.0,1.0,1.0,1.0
1096,.\files\images\heart30-slice194_saggital.png,0.93248046875,0.873502021698959,0.93248046875,0.93248046875
1097,.\files\images\heart5-slice150_saggital.png,0.992431640625,0.984976980857766,0.992431640625,0.992431640625
1098,.\files\images\heart12-slice156_saggital.png,0.9666796875,0.9355082599327108,0.9666796875,0.9666796875
1099,.\files\images\heart6-slice367_saggital.png,0.9973079427083333,0.994630340846744,0.9973079427083333,0.9973079427083333
1100,.\files\images\heart24-slice338_saggital.png,0.973564453125,0.9484905857840106,0.973564453125,0.973564453125
1101,.\files\images\heart29-slice522_saggital.png,0.9997786458333333,0.999557389640314,0.9997786458333333,0.9997786458333333
1102,.\files\images\heart12-slice071_saggital.png,1.0,1.0,1.0,1.0
1103,.\files\images\heart21-slice100_saggital.png,0.999814453125,0.9996289750925121,0.999814453125,0.999814453125
1104,.\files\images\heart10-slice204_saggital.png,0.9632779947916666,0.9291574693623795,0.9632779947916666,0.9632779947916666
1105,.\files\images\heart14-slice168_saggital.png,0.9995833333333334,0.9991670137442732,0.9995833333333334,0.9995833333333334
1106,.\files\images\heart13-slice456_saggital.png,0.9938671875,0.987809139263113,0.9938671875,0.9938671875
1107,.\files\images\heart19-slice189_saggital.png,0.9976529947916667,0.9953169806541288,0.9976529947916667,0.9976529947916667
1108,.\files\images\heart8-slice363_saggital.png,0.9746842447916667,0.9506186165974023,0.9746842447916667,0.9746842447916667
1109,.\files\images\heart12-slice488_saggital.png,1.0,1.0,1.0,1.0
1110,.\files\images\heart28-slice400_saggital.png,0.9820638020833333,0.964759681494036,0.9820638020833333,0.9820638020833333
1111,.\files\images\heart11-slice251_saggital.png,0.79423828125,0.6587025188304851,0.79423828125,0.79423828125
1112,.\files\images\heart10-slice159_saggital.png,0.9892220052083334,0.9786738634058053,0.9892220052083334,0.9892220052083334
1113,.\files\images\heart21-slice213_saggital.png,0.8920865885416667,0.805195224929558,0.8920865885416667,0.8920865885416667
1114,.\files\images\heart10-slice140_saggital.png,0.9913802083333333,0.982907748315303,0.9913802083333333,0.9913802083333333
1115,.\files\images\heart10-slice453_saggital.png,0.9924251302083333,0.984964154984864,0.9924251302083333,0.9924251302083333
1116,.\files\images\heart0-slice456_saggital.png,0.994091796875,0.9882529974273093,0.994091796875,0.994091796875
1117,.\files\images\heart21-slice572_saggital.png,0.99904296875,0.9980877675661964,0.99904296875,0.99904296875
1118,.\files\images\heart1-slice560_saggital.png,1.0,1.0,1.0,1.0
1119,.\files\images\heart30-slice433_saggital.png,0.9996842447916666,0.9993686889230939,0.9996842447916666,0.9996842447916666
1120,.\files\images\heart12-slice290_saggital.png,0.9362630208333333,0.8801640247261154,0.9362630208333333,0.9362630208333333
1121,.\files\images\heart14-slice460_saggital.png,1.0,1.0,1.0,1.0
1122,.\files\images\heart22-slice458_saggital.png,0.9948111979166666,0.9896759652065779,0.9948111979166666,0.9948111979166666
1123,.\files\images\heart29-slice095_saggital.png,1.0,1.0,1.0,1.0
1124,.\files\images\heart5-slice318_saggital.png,0.9478287760416667,0.9008313043155429,0.9478287760416667,0.9478287760416667
1125,.\files\images\heart15-slice166_saggital.png,0.9170442708333333,0.8467975616500943,0.9170442708333333,0.9170442708333333
1126,.\files\images\heart0-slice336_saggital.png,0.9853938802083333,0.971208295501577,0.9853938802083333,0.9853938802083333
1127,.\files\images\heart27-slice210_saggital.png,0.957578125,0.9186090084688601,0.957578125,0.957578125
1128,.\files\images\heart1-slice511_saggital.png,1.0,1.0,1.0,1.0
1129,.\files\images\heart32-slice031_saggital.png,1.0,1.0,1.0,1.0
1130,.\files\images\heart6-slice509_saggital.png,1.0,1.0,1.0,1.0
1131,.\files\images\heart21-slice534_saggital.png,0.9963997395833334,0.9928253099193658,0.9963997395833334,0.9963997395833334
1132,.\files\images\heart23-slice100_saggital.png,0.9916178385416666,0.9833750302639013,0.9916178385416666,0.9916178385416666
1133,.\files\images\heart17-slice122_saggital.png,0.988427734375,0.977120239416904,0.988427734375,0.988427734375
1134,.\files\images\heart23-slice393_saggital.png,0.9874934895833334,0.9752959407411218,0.9874934895833334,0.9874934895833334
1135,.\files\images\heart12-slice553_saggital.png,1.0,1.0,1.0,1.0
1136,.\files\images\heart7-slice150_saggital.png,0.9555338541666667,0.9148538303309854,0.9555338541666667,0.9555338541666667
1137,.\files\images\heart15-slice548_saggital.png,1.0,1.0,1.0,1.0
1138,.\files\images\heart27-slice359_saggital.png,0.9827701822916667,0.9661240411785224,0.9827701822916667,0.9827701822916667
1139,.\files\images\heart17-slice143_saggital.png,0.9918815104166666,0.9838937790205816,0.9918815104166666,0.9918815104166666
1140,.\files\images\heart13-slice285_saggital.png,0.9654296875,0.933169718708703,0.9654296875,0.9654296875
1141,.\files\images\heart28-slice328_saggital.png,0.9457161458333333,0.8970223171831194,0.9457161458333333,0.9457161458333333
1142,.\files\images\heart6-slice213_saggital.png,0.9254166666666667,0.8611865063978286,0.9254166666666667,0.9254166666666667
1143,.\files\images\heart23-slice396_saggital.png,0.9893587239583334,0.9789415368362059,0.9893587239583334,0.9893587239583334
1144,.\files\images\heart27-slice581_saggital.png,1.0,1.0,1.0,1.0
1145,.\files\images\heart30-slice255_saggital.png,0.9531901041666667,0.9105665775234778,0.9531901041666667,0.9531901041666667
1146,.\files\images\heart30-slice494_saggital.png,0.9999641927083334,0.9999283879808991,0.9999641927083334,0.9999641927083334
1147,.\files\images\heart30-slice385_saggital.png,0.9930696614583333,0.9862347209605307,0.9930696614583333,0.9930696614583333
1148,.\files\images\heart23-slice271_saggital.png,0.9259147135416667,0.8620495273655212,0.9259147135416667,0.9259147135416667
1149,.\files\images\heart30-slice284_saggital.png,0.9572037760416666,0.9179202552232423,0.9572037760416666,0.9572037760416666
1150,.\files\images\heart12-slice250_saggital.png,0.9557486979166666,0.9152477914175452,0.9557486979166666,0.9557486979166666
1151,.\files\images\heart26-slice596_saggital.png,1.0,1.0,1.0,1.0
1152,.\files\images\heart32-slice564_saggital.png,1.0,1.0,1.0,1.0
1153,.\files\images\heart12-slice490_saggital.png,1.0,1.0,1.0,1.0
1154,.\files\images\heart23-slice536_saggital.png,1.0,1.0,1.0,1.0
1155,.\files\images\heart9-slice520_saggital.png,1.0,1.0,1.0,1.0
1156,.\files\images\heart12-slice286_saggital.png,0.9351529947916667,0.8782040896182146,0.9351529947916667,0.9351529947916667
1157,.\files\images\heart10-slice129_saggital.png,0.9924186197916667,0.984951329277709,0.9924186197916667,0.9924186197916667
1158,.\files\images\heart17-slice370_saggital.png,0.9767643229166667,0.9545839192207115,0.9767643229166667,0.9767643229166667
1159,.\files\images\heart9-slice388_saggital.png,0.995458984375,0.9909590239634473,0.995458984375,0.995458984375
1160,.\files\images\heart31-slice494_saggital.png,1.0,1.0,1.0,1.0
1161,.\files\images\heart15-slice349_saggital.png,0.991201171875,0.9825558319861376,0.991201171875,0.991201171875
1162,.\files\images\heart10-slice582_saggital.png,1.0,1.0,1.0,1.0
1163,.\files\images\heart8-slice103_saggital.png,1.0,1.0,1.0,1.0
1164,.\files\images\heart16-slice105_saggital.png,1.0,1.0,1.0,1.0
1165,.\files\images\heart12-slice563_saggital.png,1.0,1.0,1.0,1.0
1166,.\files\images\heart32-slice391_saggital.png,0.994443359375,0.9889481300197147,0.994443359375,0.994443359375
1167,.\files\images\heart33-slice274_saggital.png,0.979951171875,0.9606904540798253,0.979951171875,0.979951171875
1168,.\files\images\heart20-slice477_saggital.png,0.9998665364583333,0.9997331085369465,0.9998665364583333,0.9998665364583333
1169,.\files\images\heart14-slice539_saggital.png,1.0,1.0,1.0,1.0
1170,.\files\images\heart29-slice577_saggital.png,1.0,1.0,1.0,1.0
1171,.\files\images\heart28-slice037_saggital.png,1.0,1.0,1.0,1.0
1172,.\files\images\heart29-slice296_saggital.png,0.9192122395833333,0.8505020812124644,0.9192122395833333,0.9192122395833333
1173,.\files\images\heart31-slice587_saggital.png,1.0,1.0,1.0,1.0
1174,.\files\images\heart1-slice476_saggital.png,1.0,1.0,1.0,1.0
1175,.\files\images\heart31-slice076_saggital.png,1.0,1.0,1.0,1.0
1176,.\files\images\heart15-slice519_saggital.png,1.0,1.0,1.0,1.0
1177,.\files\images\heart33-slice411_saggital.png,0.9997819010416666,0.9995638971969004,0.9997819010416666,0.9997819010416666
1178,.\files\images\heart20-slice430_saggital.png,0.9999576822916667,0.9999153681647587,0.9999576822916667,0.9999576822916667
1179,.\files\images\heart8-slice292_saggital.png,0.939423828125,0.8857674281557599,0.939423828125,0.939423828125
1180,.\files\images\heart0-slice272_saggital.png,0.8665462239583334,0.764518361732008,0.8665462239583334,0.8665462239583334
1181,.\files\images\heart9-slice100_saggital.png,0.9994563802083334,0.9989133511404933,0.9994563802083334,0.9994563802083334
1182,.\files\images\heart10-slice017_saggital.png,1.0,1.0,1.0,1.0
1183,.\files\images\heart6-slice313_saggital.png,0.973876953125,0.9490839876278848,0.973876953125,0.973876953125
1184,.\files\images\heart2-slice358_saggital.png,0.990302734375,0.9807917363844748,0.990302734375,0.990302734375
1185,.\files\images\heart16-slice530_saggital.png,0.9999837239583333,0.9999674484464771,0.9999837239583333,0.9999837239583333
1186,.\files\images\heart17-slice258_saggital.png,0.8472591145833334,0.7349952841111256,0.8472591145833334,0.8472591145833334
1187,.\files\images\heart14-slice223_saggital.png,0.9165559895833333,0.8459652559534182,0.9165559895833333,0.9165559895833333
1188,.\files\images\heart17-slice140_saggital.png,0.9917578125,0.9836503816202394,0.9917578125,0.9917578125
1189,.\files\images\heart1-slice564_saggital.png,1.0,1.0,1.0,1.0
1190,.\files\images\heart28-slice453_saggital.png,0.9982942708333333,0.9965943507818694,0.9982942708333333,0.9982942708333333
1191,.\files\images\heart22-slice539_saggital.png,0.9982096354166666,0.9964256701868399,0.9982096354166666,0.9982096354166666
1192,.\files\images\heart8-slice475_saggital.png,1.0,1.0,1.0,1.0
1193,.\files\images\heart21-slice497_saggital.png,0.9922200520833333,0.984560224813463,0.9922200520833333,0.9922200520833333
1194,.\files\images\heart0-slice598_saggital.png,1.0,1.0,1.0,1.0
1195,.\files\images\heart18-slice080_saggital.png,0.979365234375,0.9595648388238783,0.979365234375,0.979365234375
1196,.\files\images\heart9-slice132_saggital.png,0.9977408854166666,0.9954919550234821,0.9977408854166666,0.9977408854166666
1197,.\files\images\heart14-slice534_saggital.png,1.0,1.0,1.0,1.0
1198,.\files\images\heart27-slice168_saggital.png,0.9933723958333334,0.9868320635372337,0.9933723958333334,0.9933723958333334
1199,.\files\images\heart18-slice368_saggital.png,0.9761588541666667,0.9534280372880924,0.9761588541666667,0.9761588541666667
1200,.\files\images\heart2-slice046_saggital.png,1.0,1.0,1.0,1.0
1201,.\files\images\heart18-slice226_saggital.png,0.87203125,0.7730987671422634,0.87203125,0.87203125
1202,.\files\images\heart26-slice430_saggital.png,0.991396484375,0.9829397469040773,0.991396484375,0.991396484375
1203,.\files\images\heart25-slice473_saggital.png,0.994375,0.9888129272840274,0.994375,0.994375
1204,.\files\images\heart15-slice066_saggital.png,0.9419563802083334,0.8902812347129966,0.9419563802083334,0.9419563802083334
1205,.\files\images\heart29-slice222_saggital.png,0.9423372395833334,0.8909619160762541,0.9423372395833334,0.9423372395833334
1206,.\files\images\heart31-slice483_saggital.png,0.9991796875,0.9983607197221029,0.9991796875,0.9991796875
1207,.\files\images\heart23-slice103_saggital.png,0.990419921875,0.9810216577514244,0.990419921875,0.990419921875
1208,.\files\images\heart4-slice028_saggital.png,1.0,1.0,1.0,1.0
1209,.\files\images\heart11-slice225_saggital.png,0.8326041666666667,0.7132149549388774,0.8326041666666667,0.8326041666666667
1210,.\files\images\heart28-slice110_saggital.png,1.0,1.0,1.0,1.0
1211,.\files\images\heart0-slice492_saggital.png,0.9985611979166666,0.9971265301876857,0.9985611979166666,0.9985611979166666
1212,.\files\images\heart6-slice515_saggital.png,1.0,1.0,1.0,1.0
1213,.\files\images\heart24-slice487_saggital.png,1.0,1.0,1.0,1.0
1214,.\files\images\heart25-slice499_saggital.png,0.996083984375,0.992198519469655,0.996083984375,0.996083984375
1215,.\files\images\heart21-slice123_saggital.png,0.9938639322916667,0.9878027079929469,0.9938639322916667,0.9938639322916667
1216,.\files\images\heart31-slice049_saggital.png,1.0,1.0,1.0,1.0
1217,.\files\images\heart17-slice572_saggital.png,1.0,1.0,1.0,1.0
1218,.\files\images\heart14-slice380_saggital.png,0.9934700520833334,0.987024831342212,0.9934700520833334,0.9934700520833334
1219,.\files\images\heart27-slice119_saggital.png,1.0,1.0,1.0,1.0
1220,.\files\images\heart20-slice103_saggital.png,1.0,1.0,1.0,1.0
1221,.\files\images\heart8-slice489_saggital.png,1.0,1.0,1.0,1.0
1222,.\files\images\heart5-slice280_saggital.png,0.9238639322916666,0.858501039054536,0.9238639322916666,0.9238639322916666
1223,.\files\images\heart24-slice378_saggital.png,0.9933984375,0.9868834646280414,0.9933984375,0.9933984375
1224,.\files\images\heart30-slice026_saggital.png,1.0,1.0,1.0,1.0
1225,.\files\images\heart21-slice217_saggital.png,0.894892578125,0.8097788146302236,0.894892578125,0.894892578125
1226,.\files\images\heart32-slice045_saggital.png,0.9998958333333333,0.9997916883657952,0.9998958333333333,0.9998958333333333
1227,.\files\images\heart4-slice216_saggital.png,0.9615006510416667,0.9258558053080147,0.9615006510416667,0.9615006510416667
1228,.\files\images\heart32-slice505_saggital.png,1.0,1.0,1.0,1.0
1229,.\files\images\heart25-slice592_saggital.png,0.9998209635416667,0.9996419911799646,0.9998209635416667,0.9998209635416667
