,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
2085,0.99073243,1.0,1.0,0.80687803,0.9999984,1.0,0.93656176,0.8696457,1.0,1.0,1.0,1.0
2086,0.98836696,1.0,2.3668638e-19,0.99124396,7.101264e-20,0.2650804,3.00039e-20,0.989467,2.4265956e-19,9.627419e-20,5.235602e-19,1.7667844e-18
2087,0.9919292,1.0,1.0,1.0,0.9999984,0.027570093,1.0,1.0,1.0,1.0,1.0,1.3071896e-18
2088,0.9967865,4.9455986e-19,7.9891346e-20,0.9942839,0.9235866,0.79927033,1.0,0.4614472,2.7777778e-18,1.0,1.2195122e-17,4.201681e-18
2089,0.99991536,1.0,1.0,0.99992836,1.0,1.0,0.999987,1.0,1.0,1.0,1.0,1.0
2090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2091,0.9880116,1.0,1.0,0.999987,1.0,0.41497383,1.0,1.0,1.0,1.0,1.0,1.6129032e-18
2092,0.9867063,1.2269939e-18,1.0,0.8820366,0.4424758,0.93441635,0.98546964,0.90904355,1.0,1.3326226e-19,1.6431153e-19,1.4925374e-17
2093,0.9826342,1.0,1.0,0.9179384,0.99993,0.9315378,0.80336064,0.9064633,1.0,6.281407e-19,4.1981528e-19,1.6393443e-17
2094,0.99453026,1.0,1.0,0.9006511,1.0,1.0,0.97807497,0.86490715,1.0,1.0,1.0,1.0
2095,0.9999984,1.0,1.0,1.0,1.0,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0
2096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2098,0.98976034,1.0,1.0,0.97337407,0.85014546,0.99930125,0.9773423,0.91091686,1.0,1.0,1.0,8.333333e-17
2099,0.9867083,7.861017e-20,1.0,0.75810295,0.8651868,0.8971205,0.8911873,0.91052675,2.0964361e-18,2.0462451e-19,3.215434e-18,2.1276596e-17
2100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2104,0.9977087,1.0,1.9920319e-19,0.9980561,0.9437868,0.9194093,1.0,1.0,1.0,1.0,1.0,1.3513513e-17
2105,0.9954988,1.6409583e-19,3.3756414e-20,0.9788422,0.9832376,0.72422063,0.9970142,0.54465055,1.0,1.0,1.0,9.523809e-18
2106,0.9889208,3.0978935e-19,1.0,0.89774585,0.934855,0.91737515,0.96949714,0.92988133,1.0,1.7491692e-19,1.0,1.4285715e-16
2107,0.9977588,2.545825e-19,1.6283993e-19,0.9976262,0.9171271,0.793375,1.0,0.9996613,1.0,1.0,1.0,2.1276596e-17
2108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2113,0.99771106,1.0,1.1363636e-17,1.0,0.96103895,0.95477426,1.0,0.99969226,1.0,1.0,1.9569472e-18,4.0983606e-18
2114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
