,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
1448,0.9955622,0.88228226,0.99937624,0.60476786,0.99920344,0.92515767,1.0,0.8016032,1.0,1.0,1.0,2.8571427e-17
1449,0.9992002,1.0,1.0,1.0,0.999987,0.9992133,1.0,1.0,1.0,1.0,1.0,1.0
1450,0.9819541,0.83135957,0.7432576,0.5119061,0.9902692,0.8558324,0.77730536,0.77202326,0.99897194,1.347709e-19,8.726004e-19,3.5335688e-18
1451,0.9902936,0.9314072,0.9220883,0.8217585,0.99925077,0.90940005,0.943551,0.82508445,0.6011619,1.0,5.476451e-19,8.333333e-17
1452,0.99896985,1.0,0.9999561,0.5886076,0.9997086,0.9995685,1.0,0.68041235,1.0,1.0,1.0,1.0
1453,0.99686354,1.0,0.9998502,1.0,1.0,0.99704367,1.0,0.9999707,1.0,1.0,1.0,1.0
1454,0.9940855,0.9440883,0.88611054,0.89254946,0.99775046,0.9668529,0.99997234,0.9666097,1.0,1.0,7.77605e-19,1.4285714e-17
1455,0.99467504,1.0,1.0,0.98742056,0.97036505,0.82323074,0.7853736,0.9854487,1.0,1.0121457e-18,1.0,1.0
1456,0.99755734,1.0,1.0,0.5046404,0.9994023,0.99955386,1.0,1.0,1.0,1.0,1.0,1.0
1457,0.99517775,1.0,0.99997723,0.6074074,0.99368596,0.6451309,1.0,0.7770905,1.0,1.0,1.0,1.0
1458,0.96939075,0.99968576,0.7519017,0.8685845,0.67370516,0.609657,0.8924138,0.7016129,0.83224154,1.0,1.0,3.3333333e-18
1459,0.9985722,1.0,1.0,1.0,1.0,0.9985722,1.0,1.0,1.0,1.0,1.0,1.0
