,Image,F1,Jaccard,Recall,Precision
1027,.\files\images\heart14-slice427_saggital.png,0.9976529947916667,0.9953169806541288,0.9976529947916667,0.9976529947916667
1028,.\files\images\heart14-slice428_saggital.png,0.9978483072916666,0.995705854265399,0.9978483072916666,0.9978483072916666
1029,.\files\images\heart14-slice429_saggital.png,0.9976627604166667,0.9953364207353906,0.9976627604166667,0.9976627604166667
1030,.\files\images\heart14-slice430_saggital.png,0.9976497395833334,0.9953105007112191,0.9976497395833334,0.9976497395833334
1031,.\files\images\heart14-slice431_saggital.png,0.9974967447916666,0.9950059908627167,0.9974967447916666,0.9974967447916666
1032,.\files\images\heart14-slice432_saggital.png,0.99701171875,0.9940412439390104,0.99701171875,0.99701171875
1033,.\files\images\heart14-slice433_saggital.png,0.9970703125,0.994157740993184,0.9970703125,0.9970703125
1034,.\files\images\heart14-slice434_saggital.png,0.997978515625,0.995965187560303,0.997978515625,0.997978515625
1035,.\files\images\heart14-slice435_saggital.png,0.99853515625,0.9970745977571916,0.99853515625,0.99853515625
1036,.\files\images\heart14-slice436_saggital.png,0.9987141927083333,0.9974316877712577,0.9987141927083333,0.9987141927083333
1037,.\files\images\heart14-slice437_saggital.png,0.9991048177083334,0.9982112366859094,0.9991048177083334,0.9991048177083334
1038,.\files\images\heart14-slice438_saggital.png,0.9992350260416667,0.9984712215590288,0.9992350260416667,0.9992350260416667
1039,.\files\images\heart14-slice439_saggital.png,0.9992610677083333,0.9985232266521809,0.9992610677083333,0.9992610677083333
1040,.\files\images\heart14-slice440_saggital.png,0.997939453125,0.9958873804952686,0.997939453125,0.997939453125
1041,.\files\images\heart14-slice441_saggital.png,0.9980989583333333,0.9962051308710005,0.9980989583333333,0.9980989583333333
1042,.\files\images\heart14-slice442_saggital.png,0.999169921875,0.998341220666439,0.999169921875,0.999169921875
1043,.\files\images\heart14-slice443_saggital.png,0.99962890625,0.9992580878189734,0.99962890625,0.99962890625
1044,.\files\images\heart14-slice444_saggital.png,0.9996907552083333,0.9993817016222197,0.9996907552083333,0.9996907552083333
1045,.\files\images\heart14-slice445_saggital.png,0.9997721354166667,0.9995443746542129,0.9997721354166667,0.9997721354166667
1046,.\files\images\heart14-slice446_saggital.png,0.999638671875,0.9992776047717133,0.999638671875,0.999638671875
1047,.\files\images\heart14-slice447_saggital.png,0.9999739583333334,0.9999479180229681,0.9999739583333334,0.9999739583333334
1048,.\files\images\heart14-slice448_saggital.png,0.999970703125,0.9999414079665635,0.999970703125,0.999970703125
1049,.\files\images\heart14-slice449_saggital.png,0.999951171875,0.9999023485181388,0.999951171875,0.999951171875
1050,.\files\images\heart14-slice450_saggital.png,0.9999869791666667,0.9999739586724131,0.9999869791666667,0.9999869791666667
1051,.\files\images\heart14-slice451_saggital.png,0.9998860677083333,0.9997721613748434,0.9998860677083333,0.9998860677083333
1052,.\files\images\heart14-slice452_saggital.png,0.9997005208333334,0.999401220988506,0.9997005208333334,0.9997005208333334
1053,.\files\images\heart14-slice453_saggital.png,0.99984375,0.9996875488204968,0.99984375,0.99984375
1054,.\files\images\heart14-slice454_saggital.png,0.99962890625,0.9992580878189734,0.99962890625,0.99962890625
1055,.\files\images\heart14-slice455_saggital.png,0.9996321614583333,0.9992645934275478,0.9996321614583333,0.9996321614583333
1056,.\files\images\heart14-slice456_saggital.png,0.9998697916666667,0.9997396172373388,0.9998697916666667,0.9998697916666667
1057,.\files\images\heart14-slice457_saggital.png,0.9998665364583333,0.9997331085369465,0.9998665364583333,0.9998665364583333
1058,.\files\images\heart14-slice458_saggital.png,0.999990234375,0.999980468940733,0.999990234375,0.999990234375
1059,.\files\images\heart14-slice459_saggital.png,0.9999251302083333,0.9998502716267987,0.9999251302083333,0.9999251302083333
1060,.\files\images\heart14-slice460_saggital.png,0.99998046875,0.9999609382629245,0.99998046875,0.99998046875
1061,.\files\images\heart14-slice461_saggital.png,1.0,1.0,1.0,1.0
1062,.\files\images\heart14-slice462_saggital.png,0.9999869791666667,0.9999739586724131,0.9999869791666667,0.9999869791666667
1063,.\files\images\heart14-slice463_saggital.png,0.9999576822916667,0.9999153681647587,0.9999576822916667,0.9999576822916667
1064,.\files\images\heart14-slice464_saggital.png,0.9995572916666666,0.9991149751412135,0.9995572916666666,0.9995572916666666
1065,.\files\images\heart14-slice465_saggital.png,0.9997688802083333,0.9995378672246974,0.9997688802083333,0.9997688802083333
1066,.\files\images\heart14-slice466_saggital.png,0.9998307291666667,0.999661515628865,0.9998307291666667,0.9998307291666667
1067,.\files\images\heart14-slice467_saggital.png,0.9998763020833333,0.9997526347652309,0.9998763020833333,0.9998763020833333
1068,.\files\images\heart14-slice468_saggital.png,0.9998860677083333,0.9997721613748434,0.9998860677083333,0.9998860677083333
1069,.\files\images\heart14-slice469_saggital.png,1.0,1.0,1.0,1.0
1070,.\files\images\heart14-slice470_saggital.png,0.9999869791666667,0.9999739586724131,0.9999869791666667,0.9999869791666667
1071,.\files\images\heart14-slice471_saggital.png,1.0,1.0,1.0,1.0
1072,.\files\images\heart14-slice472_saggital.png,0.9999641927083334,0.9999283879808991,0.9999641927083334,0.9999641927083334
1073,.\files\images\heart14-slice473_saggital.png,0.9992057291666666,0.9984127190642849,0.9992057291666666,0.9992057291666666
1074,.\files\images\heart14-slice474_saggital.png,0.9983723958333334,0.9967500812479688,0.9983723958333334,0.9983723958333334
1075,.\files\images\heart14-slice475_saggital.png,0.996171875,0.9923729473110748,0.996171875,0.996171875
1076,.\files\images\heart14-slice476_saggital.png,0.9948274739583334,0.9897081826101318,0.9948274739583334,0.9948274739583334
1077,.\files\images\heart14-slice477_saggital.png,0.9957552083333333,0.9915463008583357,0.9957552083333333,0.9957552083333333
1078,.\files\images\heart14-slice478_saggital.png,0.9902962239583334,0.9807789645400589,0.9902962239583334,0.9902962239583334
1079,.\files\images\heart14-slice479_saggital.png,0.9828841145833334,0.9663442766707846,0.9828841145833334,0.9828841145833334
1080,.\files\images\heart14-slice480_saggital.png,0.9793522135416667,0.9595398398305814,0.9793522135416667,0.9793522135416667
1081,.\files\images\heart14-slice481_saggital.png,0.9751139322916667,0.9514364210960949,0.9751139322916667,0.9751139322916667
1082,.\files\images\heart14-slice482_saggital.png,0.9763834635416667,0.9538566726558649,0.9763834635416667,0.9763834635416667
1083,.\files\images\heart14-slice483_saggital.png,0.9821126302083333,0.9648539311469643,0.9821126302083333,0.9821126302083333
1084,.\files\images\heart14-slice484_saggital.png,0.9791861979166666,0.9592211585680849,0.9791861979166666,0.9791861979166666
1085,.\files\images\heart14-slice485_saggital.png,0.9669466145833333,0.936008369202846,0.9669466145833333,0.9669466145833333
1086,.\files\images\heart14-slice486_saggital.png,0.9740625,0.9494364910143162,0.9740625,0.9740625
1087,.\files\images\heart14-slice487_saggital.png,0.986435546875,0.9732341577623833,0.986435546875,0.986435546875
1088,.\files\images\heart14-slice488_saggital.png,0.9795084635416667,0.9598398698543836,0.9795084635416667,0.9795084635416667
1089,.\files\images\heart14-slice489_saggital.png,0.9772623697916667,0.9555357512293712,0.9772623697916667,0.9772623697916667
1090,.\files\images\heart14-slice490_saggital.png,0.9781673177083333,0.9572675983651209,0.9781673177083333,0.9781673177083333
1091,.\files\images\heart14-slice491_saggital.png,0.97501953125,0.9512566931534518,0.97501953125,0.97501953125
1092,.\files\images\heart14-slice492_saggital.png,0.9724641927083333,0.9464041893308919,0.9724641927083333,0.9724641927083333
1093,.\files\images\heart14-slice493_saggital.png,0.9688932291666666,0.9396633370796449,0.9688932291666666,0.9688932291666666
1094,.\files\images\heart14-slice494_saggital.png,0.9706705729166667,0.9430125549476613,0.9706705729166667,0.9706705729166667
1095,.\files\images\heart14-slice495_saggital.png,0.976142578125,0.953396984061883,0.976142578125,0.976142578125
1096,.\files\images\heart14-slice496_saggital.png,0.9861165364583333,0.9726132952338143,0.9861165364583333,0.9861165364583333
1097,.\files\images\heart14-slice497_saggital.png,0.9997135416666667,0.9994272474030876,0.9997135416666667,0.9997135416666667
1098,.\files\images\heart14-slice498_saggital.png,1.0,1.0,1.0,1.0
1099,.\files\images\heart14-slice499_saggital.png,1.0,1.0,1.0,1.0
1100,.\files\images\heart14-slice500_saggital.png,1.0,1.0,1.0,1.0
1101,.\files\images\heart14-slice501_saggital.png,1.0,1.0,1.0,1.0
1102,.\files\images\heart14-slice502_saggital.png,1.0,1.0,1.0,1.0
1103,.\files\images\heart14-slice503_saggital.png,1.0,1.0,1.0,1.0
1104,.\files\images\heart14-slice504_saggital.png,1.0,1.0,1.0,1.0
1105,.\files\images\heart14-slice505_saggital.png,1.0,1.0,1.0,1.0
1106,.\files\images\heart14-slice506_saggital.png,1.0,1.0,1.0,1.0
1107,.\files\images\heart14-slice507_saggital.png,1.0,1.0,1.0,1.0
1108,.\files\images\heart14-slice508_saggital.png,1.0,1.0,1.0,1.0
1109,.\files\images\heart14-slice509_saggital.png,1.0,1.0,1.0,1.0
1110,.\files\images\heart14-slice510_saggital.png,1.0,1.0,1.0,1.0
1111,.\files\images\heart14-slice511_saggital.png,1.0,1.0,1.0,1.0
1112,.\files\images\heart14-slice512_saggital.png,1.0,1.0,1.0,1.0
1113,.\files\images\heart14-slice513_saggital.png,1.0,1.0,1.0,1.0
1114,.\files\images\heart14-slice514_saggital.png,1.0,1.0,1.0,1.0
1115,.\files\images\heart14-slice515_saggital.png,1.0,1.0,1.0,1.0
1116,.\files\images\heart14-slice516_saggital.png,1.0,1.0,1.0,1.0
1117,.\files\images\heart14-slice517_saggital.png,1.0,1.0,1.0,1.0
1118,.\files\images\heart14-slice518_saggital.png,1.0,1.0,1.0,1.0
1119,.\files\images\heart14-slice519_saggital.png,1.0,1.0,1.0,1.0
1120,.\files\images\heart14-slice520_saggital.png,1.0,1.0,1.0,1.0
1121,.\files\images\heart14-slice521_saggital.png,1.0,1.0,1.0,1.0
1122,.\files\images\heart14-slice522_saggital.png,1.0,1.0,1.0,1.0
1123,.\files\images\heart14-slice523_saggital.png,1.0,1.0,1.0,1.0
1124,.\files\images\heart14-slice524_saggital.png,1.0,1.0,1.0,1.0
1125,.\files\images\heart14-slice525_saggital.png,1.0,1.0,1.0,1.0
1126,.\files\images\heart14-slice526_saggital.png,1.0,1.0,1.0,1.0
1127,.\files\images\heart14-slice527_saggital.png,1.0,1.0,1.0,1.0
1128,.\files\images\heart14-slice528_saggital.png,1.0,1.0,1.0,1.0
1129,.\files\images\heart14-slice529_saggital.png,1.0,1.0,1.0,1.0
1130,.\files\images\heart14-slice530_saggital.png,1.0,1.0,1.0,1.0
1131,.\files\images\heart14-slice531_saggital.png,1.0,1.0,1.0,1.0
1132,.\files\images\heart14-slice532_saggital.png,1.0,1.0,1.0,1.0
1133,.\files\images\heart14-slice533_saggital.png,1.0,1.0,1.0,1.0
1134,.\files\images\heart14-slice534_saggital.png,1.0,1.0,1.0,1.0
1135,.\files\images\heart14-slice535_saggital.png,1.0,1.0,1.0,1.0
1136,.\files\images\heart14-slice536_saggital.png,1.0,1.0,1.0,1.0
1137,.\files\images\heart14-slice537_saggital.png,1.0,1.0,1.0,1.0
1138,.\files\images\heart14-slice538_saggital.png,1.0,1.0,1.0,1.0
1139,.\files\images\heart14-slice539_saggital.png,1.0,1.0,1.0,1.0
1140,.\files\images\heart14-slice540_saggital.png,1.0,1.0,1.0,1.0
1141,.\files\images\heart14-slice541_saggital.png,1.0,1.0,1.0,1.0
1142,.\files\images\heart14-slice542_saggital.png,1.0,1.0,1.0,1.0
1143,.\files\images\heart14-slice543_saggital.png,1.0,1.0,1.0,1.0
1144,.\files\images\heart14-slice544_saggital.png,1.0,1.0,1.0,1.0
1145,.\files\images\heart14-slice545_saggital.png,1.0,1.0,1.0,1.0
1146,.\files\images\heart14-slice546_saggital.png,1.0,1.0,1.0,1.0
1147,.\files\images\heart14-slice547_saggital.png,1.0,1.0,1.0,1.0
1148,.\files\images\heart14-slice548_saggital.png,1.0,1.0,1.0,1.0
1149,.\files\images\heart14-slice549_saggital.png,1.0,1.0,1.0,1.0
1150,.\files\images\heart14-slice550_saggital.png,1.0,1.0,1.0,1.0
1151,.\files\images\heart14-slice551_saggital.png,1.0,1.0,1.0,1.0
1152,.\files\images\heart14-slice552_saggital.png,1.0,1.0,1.0,1.0
1153,.\files\images\heart14-slice553_saggital.png,1.0,1.0,1.0,1.0
1154,.\files\images\heart14-slice554_saggital.png,1.0,1.0,1.0,1.0
1155,.\files\images\heart14-slice555_saggital.png,1.0,1.0,1.0,1.0
1156,.\files\images\heart14-slice556_saggital.png,1.0,1.0,1.0,1.0
1157,.\files\images\heart14-slice557_saggital.png,1.0,1.0,1.0,1.0
1158,.\files\images\heart14-slice558_saggital.png,1.0,1.0,1.0,1.0
1159,.\files\images\heart14-slice559_saggital.png,1.0,1.0,1.0,1.0
1160,.\files\images\heart14-slice560_saggital.png,1.0,1.0,1.0,1.0
1161,.\files\images\heart14-slice561_saggital.png,1.0,1.0,1.0,1.0
1162,.\files\images\heart14-slice562_saggital.png,1.0,1.0,1.0,1.0
1163,.\files\images\heart14-slice563_saggital.png,1.0,1.0,1.0,1.0
1164,.\files\images\heart14-slice564_saggital.png,1.0,1.0,1.0,1.0
1165,.\files\images\heart14-slice565_saggital.png,1.0,1.0,1.0,1.0
1166,.\files\images\heart14-slice566_saggital.png,1.0,1.0,1.0,1.0
1167,.\files\images\heart14-slice567_saggital.png,1.0,1.0,1.0,1.0
1168,.\files\images\heart14-slice568_saggital.png,1.0,1.0,1.0,1.0
1169,.\files\images\heart14-slice569_saggital.png,1.0,1.0,1.0,1.0
1170,.\files\images\heart14-slice570_saggital.png,1.0,1.0,1.0,1.0
1171,.\files\images\heart14-slice571_saggital.png,1.0,1.0,1.0,1.0
1172,.\files\images\heart14-slice572_saggital.png,1.0,1.0,1.0,1.0
1173,.\files\images\heart14-slice573_saggital.png,1.0,1.0,1.0,1.0
1174,.\files\images\heart14-slice574_saggital.png,0.9999576822916667,0.9999153681647587,0.9999576822916667,0.9999576822916667
1175,.\files\images\heart14-slice575_saggital.png,0.9991796875,0.9983607197221029,0.9991796875,0.9991796875
1176,.\files\images\heart14-slice576_saggital.png,0.9963248697916667,0.9926766538340539,0.9963248697916667,0.9963248697916667
1177,.\files\images\heart14-slice577_saggital.png,0.9144303385416667,0.842350676338208,0.9144303385416667,0.9144303385416667
1178,.\files\images\heart14-slice578_saggital.png,0.7911490885416667,0.6544637399389809,0.7911490885416667,0.7911490885416667
1179,.\files\images\heart14-slice579_saggital.png,0.78427734375,0.6451120571933489,0.78427734375,0.78427734375
1180,.\files\images\heart14-slice580_saggital.png,0.8079069010416666,0.6777213136688958,0.8079069010416666,0.8079069010416666
1181,.\files\images\heart14-slice581_saggital.png,0.846484375,0.7338300033863867,0.846484375,0.846484375
1182,.\files\images\heart14-slice582_saggital.png,0.933515625,0.8753204893414401,0.933515625,0.933515625
1183,.\files\images\heart14-slice583_saggital.png,1.0,1.0,1.0,1.0
1184,.\files\images\heart14-slice584_saggital.png,1.0,1.0,1.0,1.0
1185,.\files\images\heart14-slice585_saggital.png,1.0,1.0,1.0,1.0
1186,.\files\images\heart14-slice586_saggital.png,1.0,1.0,1.0,1.0
1187,.\files\images\heart14-slice587_saggital.png,1.0,1.0,1.0,1.0
1188,.\files\images\heart14-slice588_saggital.png,1.0,1.0,1.0,1.0
1189,.\files\images\heart14-slice589_saggital.png,1.0,1.0,1.0,1.0
1190,.\files\images\heart14-slice590_saggital.png,1.0,1.0,1.0,1.0
1191,.\files\images\heart14-slice591_saggital.png,1.0,1.0,1.0,1.0
1192,.\files\images\heart14-slice592_saggital.png,1.0,1.0,1.0,1.0
1193,.\files\images\heart14-slice593_saggital.png,1.0,1.0,1.0,1.0
1194,.\files\images\heart14-slice594_saggital.png,1.0,1.0,1.0,1.0
1195,.\files\images\heart14-slice595_saggital.png,1.0,1.0,1.0,1.0
1196,.\files\images\heart14-slice596_saggital.png,1.0,1.0,1.0,1.0
1197,.\files\images\heart14-slice597_saggital.png,1.0,1.0,1.0,1.0
1198,.\files\images\heart14-slice598_saggital.png,1.0,1.0,1.0,1.0
1199,.\files\images\heart14-slice599_saggital.png,1.0,1.0,1.0,1.0
1200,.\files\images\heart18-slice000_saggital.png,1.0,1.0,1.0,1.0
1201,.\files\images\heart18-slice001_saggital.png,1.0,1.0,1.0,1.0
1202,.\files\images\heart18-slice002_saggital.png,1.0,1.0,1.0,1.0
1203,.\files\images\heart18-slice003_saggital.png,1.0,1.0,1.0,1.0
1204,.\files\images\heart18-slice004_saggital.png,1.0,1.0,1.0,1.0
1205,.\files\images\heart18-slice005_saggital.png,1.0,1.0,1.0,1.0
1206,.\files\images\heart18-slice006_saggital.png,1.0,1.0,1.0,1.0
1207,.\files\images\heart18-slice007_saggital.png,1.0,1.0,1.0,1.0
1208,.\files\images\heart18-slice008_saggital.png,1.0,1.0,1.0,1.0
1209,.\files\images\heart18-slice009_saggital.png,1.0,1.0,1.0,1.0
1210,.\files\images\heart18-slice010_saggital.png,1.0,1.0,1.0,1.0
1211,.\files\images\heart18-slice011_saggital.png,1.0,1.0,1.0,1.0
1212,.\files\images\heart18-slice012_saggital.png,1.0,1.0,1.0,1.0
1213,.\files\images\heart18-slice013_saggital.png,1.0,1.0,1.0,1.0
1214,.\files\images\heart18-slice014_saggital.png,1.0,1.0,1.0,1.0
1215,.\files\images\heart18-slice015_saggital.png,1.0,1.0,1.0,1.0
1216,.\files\images\heart18-slice016_saggital.png,1.0,1.0,1.0,1.0
1217,.\files\images\heart18-slice017_saggital.png,1.0,1.0,1.0,1.0
1218,.\files\images\heart18-slice018_saggital.png,0.99966796875,0.9993361579163168,0.99966796875,0.99966796875
1219,.\files\images\heart18-slice019_saggital.png,0.9976725260416667,0.9953558611954598,0.9976725260416667,0.9976725260416667
1220,.\files\images\heart18-slice020_saggital.png,0.9954654947916667,0.9909719274254438,0.9954654947916667,0.9954654947916667
1221,.\files\images\heart18-slice021_saggital.png,0.9943391927083334,0.9887421141390371,0.9943391927083334,0.9943391927083334
1222,.\files\images\heart18-slice022_saggital.png,0.9932063802083333,0.9865044440923803,0.9932063802083333,0.9932063802083333
1223,.\files\images\heart18-slice023_saggital.png,0.991962890625,0.9840539414665336,0.991962890625,0.991962890625
1224,.\files\images\heart18-slice024_saggital.png,0.9903157552083334,0.9808172805674216,0.9903157552083334,0.9903157552083334
1225,.\files\images\heart18-slice025_saggital.png,0.9900065104166667,0.9802107841557354,0.9900065104166667,0.9900065104166667
1226,.\files\images\heart18-slice026_saggital.png,0.9909114583333334,0.9819866319130817,0.9909114583333334,0.9909114583333334
1227,.\files\images\heart18-slice027_saggital.png,0.9911263020833333,0.982408704013216,0.9911263020833333,0.9911263020833333
1228,.\files\images\heart18-slice028_saggital.png,0.9937369791666667,0.9875519209119965,0.9937369791666667,0.9937369791666667
1229,.\files\images\heart18-slice029_saggital.png,0.9956608072916666,0.991359109074232,0.9956608072916666,0.9956608072916666
1230,.\files\images\heart18-slice030_saggital.png,0.997099609375,0.9942159946249647,0.997099609375,0.997099609375
1231,.\files\images\heart18-slice031_saggital.png,0.997900390625,0.995809579496175,0.997900390625,0.997900390625
1232,.\files\images\heart18-slice032_saggital.png,0.997919921875,0.9958484792375235,0.997919921875,0.997919921875
1233,.\files\images\heart18-slice033_saggital.png,0.99830078125,0.9966073273929066,0.99830078125,0.99830078125
1234,.\files\images\heart18-slice034_saggital.png,0.99771484375,0.9954401075666933,0.99771484375,0.99771484375
1235,.\files\images\heart18-slice035_saggital.png,0.9973502604166666,0.9947145259631056,0.9973502604166666,0.9973502604166666
1236,.\files\images\heart18-slice036_saggital.png,0.99759765625,0.9952068273483623,0.99759765625,0.99759765625
1237,.\files\images\heart18-slice037_saggital.png,0.9977994791666667,0.9956086216528732,0.9977994791666667,0.9977994791666667
1238,.\files\images\heart18-slice038_saggital.png,0.9977506510416667,0.9955113985144093,0.9977506510416667,0.9977506510416667
1239,.\files\images\heart18-slice039_saggital.png,0.998203125,0.9964126959369882,0.998203125,0.998203125
1240,.\files\images\heart18-slice040_saggital.png,0.99845703125,0.9969188166695918,0.99845703125,0.99845703125
1241,.\files\images\heart18-slice041_saggital.png,0.9996126302083334,0.9992255604111688,0.9996126302083334,0.9996126302083334
1242,.\files\images\heart18-slice042_saggital.png,0.9999772135416667,0.9999544281217551,0.9999772135416667,0.9999772135416667
1243,.\files\images\heart18-slice043_saggital.png,0.9999869791666667,0.9999739586724131,0.9999869791666667,0.9999869791666667
1244,.\files\images\heart18-slice044_saggital.png,0.9997819010416666,0.9995638971969004,0.9997819010416666,0.9997819010416666
1245,.\files\images\heart18-slice045_saggital.png,0.9982649739583334,0.9965359581195387,0.9982649739583334,0.9982649739583334
1246,.\files\images\heart18-slice046_saggital.png,0.9977734375,0.9955567681334528,0.9977734375,0.9977734375
1247,.\files\images\heart18-slice047_saggital.png,0.994697265625,0.9894504725916283,0.994697265625,0.994697265625
1248,.\files\images\heart18-slice048_saggital.png,0.991669921875,0.983477477651981,0.991669921875,0.991669921875
1249,.\files\images\heart18-slice049_saggital.png,0.9886751302083333,0.9776038934076652,0.9886751302083333,0.9886751302083333
1250,.\files\images\heart18-slice050_saggital.png,0.9850944010416667,0.9706266297601827,0.9850944010416667,0.9850944010416667
1251,.\files\images\heart18-slice051_saggital.png,0.9812662760416667,0.9632215494240386,0.9812662760416667,0.9812662760416667
1252,.\files\images\heart18-slice052_saggital.png,0.9776822916666666,0.9563389968668008,0.9776822916666666,0.9776822916666666
1253,.\files\images\heart18-slice053_saggital.png,0.979384765625,0.9596023385098219,0.979384765625,0.979384765625
1254,.\files\images\heart18-slice054_saggital.png,0.9779036458333333,0.9567626788284903,0.9779036458333333,0.9779036458333333
1255,.\files\images\heart18-slice055_saggital.png,0.977353515625,0.9557100430676382,0.977353515625,0.977353515625
1256,.\files\images\heart18-slice056_saggital.png,0.974833984375,0.9509035312497023,0.974833984375,0.974833984375
1257,.\files\images\heart18-slice057_saggital.png,0.9709309895833333,0.9435042545788125,0.9709309895833333,0.9709309895833333
1258,.\files\images\heart18-slice058_saggital.png,0.9621061197916667,0.9269792780727698,0.9621061197916667,0.9621061197916667
1259,.\files\images\heart18-slice059_saggital.png,0.9591178385416667,0.9214470898395354,0.9591178385416667,0.9591178385416667
1260,.\files\images\heart18-slice060_saggital.png,0.9561783854166667,0.9160362001110203,0.9561783854166667,0.9561783854166667
1261,.\files\images\heart18-slice061_saggital.png,0.9586686197916666,0.9206181989827976,0.9586686197916666,0.9586686197916666
1262,.\files\images\heart18-slice062_saggital.png,0.9627376302083334,0.9281524696607845,0.9627376302083334,0.9627376302083334
1263,.\files\images\heart18-slice063_saggital.png,0.9638932291666666,0.9303029922209795,0.9638932291666666,0.9638932291666666
1264,.\files\images\heart18-slice064_saggital.png,0.9651790364583334,0.9327014724895171,0.9651790364583334,0.9651790364583334
1265,.\files\images\heart18-slice065_saggital.png,0.962353515625,0.9274387087666462,0.962353515625,0.962353515625
1266,.\files\images\heart18-slice066_saggital.png,0.95580078125,0.9153433215494828,0.95580078125,0.95580078125
1267,.\files\images\heart18-slice067_saggital.png,0.9540104166666666,0.9120649305382662,0.9540104166666666,0.9540104166666666
1268,.\files\images\heart18-slice068_saggital.png,0.94994140625,0.9046556181760691,0.94994140625,0.94994140625
1269,.\files\images\heart18-slice069_saggital.png,0.9517708333333333,0.907979727715393,0.9517708333333333,0.9517708333333333
1270,.\files\images\heart18-slice070_saggital.png,0.9542252604166667,0.912457744769067,0.9542252604166667,0.9542252604166667
1271,.\files\images\heart18-slice071_saggital.png,0.9574609375,0.9183933455730825,0.9574609375,0.9574609375
1272,.\files\images\heart18-slice072_saggital.png,0.9616341145833334,0.9261033399584935,0.9616341145833334,0.9616341145833334
1273,.\files\images\heart18-slice073_saggital.png,0.9645670572916667,0.9315591744345065,0.9645670572916667,0.9645670572916667
1274,.\files\images\heart18-slice074_saggital.png,0.96501953125,0.9324036157083279,0.96501953125,0.96501953125
1275,.\files\images\heart18-slice075_saggital.png,0.9661197916666666,0.9344600891665197,0.9661197916666666,0.9661197916666666
1276,.\files\images\heart18-slice076_saggital.png,0.9686393229166667,0.9391858197036934,0.9686393229166667,0.9686393229166667
1277,.\files\images\heart18-slice077_saggital.png,0.9659798177083333,0.9341982238368524,0.9659798177083333,0.9659798177083333
1278,.\files\images\heart18-slice078_saggital.png,0.965107421875,0.9325677295160087,0.965107421875,0.965107421875
1279,.\files\images\heart18-slice079_saggital.png,0.9643815104166666,0.9312131060972774,0.9643815104166666,0.9643815104166666
1280,.\files\images\heart18-slice080_saggital.png,0.9635091145833333,0.9295876385791904,0.9635091145833333,0.9635091145833333
1281,.\files\images\heart18-slice081_saggital.png,0.9636263020833333,0.9298058258526136,0.9636263020833333,0.9636263020833333
1282,.\files\images\heart18-slice082_saggital.png,0.9645963541666667,0.931613828141702,0.9645963541666667,0.9645963541666667
1283,.\files\images\heart18-slice083_saggital.png,0.96685546875,0.9358375711287975,0.96685546875,0.96685546875
1284,.\files\images\heart18-slice084_saggital.png,0.9677799479166667,0.9375713501819627,0.9677799479166667,0.9677799479166667
1285,.\files\images\heart18-slice085_saggital.png,0.9688639322916667,0.9396082269190094,0.9688639322916667,0.9688639322916667
1286,.\files\images\heart18-slice086_saggital.png,0.9709440104166667,0.9435288460930136,0.9709440104166667,0.9709440104166667
1287,.\files\images\heart18-slice087_saggital.png,0.9692708333333333,0.9403739262253663,0.9692708333333333,0.9692708333333333
1288,.\files\images\heart18-slice088_saggital.png,0.9680826822916667,0.9381397769751266,0.9680826822916667,0.9680826822916667
1289,.\files\images\heart18-slice089_saggital.png,0.9676692708333333,0.9373636214573111,0.9676692708333333,0.9676692708333333
1290,.\files\images\heart18-slice090_saggital.png,0.9682682291666667,0.9384883324709417,0.9682682291666667,0.9682682291666667
1291,.\files\images\heart18-slice091_saggital.png,0.968505859375,0.9389349112426035,0.968505859375,0.968505859375
1292,.\files\images\heart18-slice092_saggital.png,0.96818359375,0.9383293266955649,0.96818359375,0.96818359375
1293,.\files\images\heart18-slice093_saggital.png,0.9663834635416667,0.9349535630040909,0.9663834635416667,0.9663834635416667
1294,.\files\images\heart18-slice094_saggital.png,0.9644401041666667,0.9313223774377287,0.9644401041666667,0.9644401041666667
1295,.\files\images\heart18-slice095_saggital.png,0.962421875,0.9275656953542655,0.962421875,0.962421875
1296,.\files\images\heart18-slice096_saggital.png,0.9588541666666667,0.92096048024012,0.9588541666666667,0.9588541666666667
1297,.\files\images\heart18-slice097_saggital.png,0.95626953125,0.9162035217724882,0.95626953125,0.95626953125
1298,.\files\images\heart18-slice098_saggital.png,0.9533170572916667,0.910798311879356,0.9533170572916667,0.9533170572916667
1299,.\files\images\heart18-slice099_saggital.png,0.9544303385416667,0.912832854398675,0.9544303385416667,0.9544303385416667
1300,.\files\images\heart18-slice100_saggital.png,0.95716796875,0.9178544003895642,0.95716796875,0.95716796875
1301,.\files\images\heart18-slice101_saggital.png,0.9581282552083333,0.9196220744041017,0.9581282552083333,0.9581282552083333
1302,.\files\images\heart18-slice102_saggital.png,0.959853515625,0.9228060951451024,0.959853515625,0.959853515625
1303,.\files\images\heart18-slice103_saggital.png,0.9609602864583333,0.9248542417910167,0.9609602864583333,0.9609602864583333
1304,.\files\images\heart18-slice104_saggital.png,0.9613704427083334,0.9256143693957696,0.9613704427083334,0.9613704427083334
1305,.\files\images\heart18-slice105_saggital.png,0.9605729166666667,0.924136894322794,0.9605729166666667,0.9605729166666667
1306,.\files\images\heart18-slice106_saggital.png,0.96103515625,0.9249929504652693,0.96103515625,0.96103515625
1307,.\files\images\heart18-slice107_saggital.png,0.9613736979166667,0.9256204045557972,0.9613736979166667,0.9613736979166667
