,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
128,0.9951108,0.9758053,0.929604,0.88769615,0.95256466,0.93247193,1.1261262e-18,6.5359478e-18,1.0,1.0,1.0,7.352941e-18
129,0.9949002,0.97602296,0.9282693,0.86707485,0.95139617,0.93269825,1.1198209e-18,5.7471264e-18,1.0,1.0,1.0,9.615385e-18
130,0.9951219,0.9767844,0.92879826,0.87267953,0.95188934,0.9340566,1.1148272e-18,4.56621e-18,1.0,1.0,1.0,1.20481925e-17
131,0.99494714,0.97205895,0.92080605,0.86258084,0.9513143,0.93189275,1.1173185e-18,4.273504e-18,1.0,1.0,1.0,1.3333333e-17
132,0.995053,0.96967936,0.9240792,0.8726923,0.9519046,0.9318453,1.1148272e-18,3.8910506e-18,1.0,1.0,1.0,1.6129033e-17
133,0.9949987,0.97174245,0.92232364,0.8733121,0.9521007,0.9302776,1.1111111e-18,3.8167937e-18,1.0,1.0,1.0,1.8181819e-17
134,0.9951788,0.9680253,0.9315421,0.88383454,0.95549417,0.93291116,1.1160715e-18,3.717472e-18,5e-16,1.0,1.0,2e-17
135,0.99538,0.97296137,0.9397228,0.8863976,0.95885324,0.9373311,1.1173185e-18,3.937008e-18,2.5e-16,1.0,1.0,2.2727272e-17
136,0.9953577,0.9642244,0.94264185,0.8850752,0.9628245,0.93295664,1.1123471e-18,4.1493774e-18,7.692308e-17,1.0,1.0,2.5e-17
137,0.9953545,0.9668705,0.9460303,0.88481337,0.9612467,0.9339403,1.1111111e-18,3.8167937e-18,6.25e-17,1.0,1.0,2.7027026e-17
138,0.99478114,0.9595417,0.95052606,0.88144207,0.9577155,0.926568,1.1185682e-18,3.8461537e-18,1.6666666e-16,1.0,1.0,2.8571427e-17
139,0.9950227,0.9656195,0.9528407,0.882632,0.9520548,0.9271053,1.1135858e-18,3.4965036e-18,5e-16,1.0,1.0,2.7027026e-17
140,0.99483,0.9558273,0.9473606,0.87615556,0.9508024,0.9182465,1.1210762e-18,3.5335688e-18,4.347826e-17,1.0,1.0,2.5641026e-17
141,0.9951886,0.95898384,0.9444571,0.882402,0.9531389,0.9152768,1.1111111e-18,3.030303e-18,1.25e-16,1.0,1.0,3.4482758e-17
142,0.9948449,0.9595211,0.94748205,0.87434477,0.95825887,0.9135997,1.1173185e-18,2.8653294e-18,1.0,1.0,1.0,2.8571427e-17
143,0.9951869,0.9643444,0.9465795,0.8856353,0.9542339,0.91889125,1.1074197e-18,2.610966e-18,5e-16,1.0,1.0,2.7777777e-17
144,0.9947382,0.96640044,0.9479825,0.8810631,0.9483192,0.91726184,1.1086474e-18,2.5906736e-18,9.090909e-17,1.0,1.0,3.030303e-17
145,0.9951038,0.9652748,0.95445514,0.88908505,0.94139844,0.92043245,1.10011e-18,2.4038462e-18,1.0,1.0,1.0,2.9411763e-17
146,0.99502444,0.96738976,0.9360246,0.8805068,0.9316216,0.91521645,1.0989011e-18,2.415459e-18,1.0,1.0,1.0,2.631579e-17
147,0.9947436,0.9620125,0.9375789,0.86680007,0.9262844,0.9116763,1.091703e-18,2.3866349e-18,1.0,1.0,1.0,2.8571427e-17
148,0.99440885,0.9639921,0.9139785,0.8566821,0.9142052,0.90590686,1.0893246e-18,2.4038462e-18,1.0,1.0,1.0,2.8571427e-17
149,0.994256,0.95531255,0.9141104,0.8565889,0.9138508,0.911633,1.0869565e-18,2.5380712e-18,1e-15,1.0,1.0,3.125e-17
150,0.9939169,0.954385,0.90336895,0.8634651,0.91208214,0.9089361,1.0834236e-18,2.4096385e-18,1.1111111e-16,1.0,1.0,2.8571427e-17
151,0.99336606,0.95296496,0.89010537,0.8648357,0.9045328,0.90299934,1.0857763e-18,2.5062656e-18,1.20481925e-17,1.0,1.0,1.9607843e-17
152,0.9931213,0.95906174,0.8797063,0.87734085,0.9002034,0.90031743,1.0834236e-18,2.3866349e-18,4.0983606e-18,1.0,1.0,1.8181819e-17
153,0.99281055,0.9557085,0.86747766,0.87865835,0.9016743,0.897308,1.0940919e-18,2.3923445e-18,0.4063492,1.0,1.0,1.25e-17
154,0.9933967,0.96609646,0.890324,0.88789886,0.90459454,0.90895176,1.0928962e-18,2.2421525e-18,0.69501466,1.0,1.0,1.20481925e-17
155,0.9933175,0.94651693,0.90140533,0.8767687,0.91638714,0.90572727,1.0989011e-18,2.3094688e-18,0.8075561,1.0,1.0,1.1111111e-17
156,0.99402416,0.9606089,0.92582387,0.8972924,0.9283272,0.91651875,1.0989011e-18,2.2172949e-18,0.8051392,1.0,1.0,1.1904762e-17
157,0.9940599,0.94593954,0.9437827,0.89764905,0.94343746,0.92175853,1.1037528e-18,2.2075056e-18,0.7678392,1.0,1.0,1.3157895e-17
158,0.99427384,0.95258385,0.9373316,0.9102054,0.938749,0.9245069,1.0964912e-18,2.1231423e-18,0.744403,1.0,1.0,1.3333333e-17
159,0.9938925,0.9395539,0.93753004,0.90918505,0.94160104,0.9176171,1.0989011e-18,2.232143e-18,0.7010676,1.0,1.0,1.04166664e-17
160,0.9941975,0.9363811,0.9474341,0.90675694,0.94373435,0.92004806,1.0869565e-18,2.1598273e-18,0.6875,1.0,1.0,1e-17
161,0.99425447,0.92538774,0.944846,0.8948655,0.94878596,0.9167809,1.0741139e-18,2.2026432e-18,0.71773636,1.0,1.0,1.1627907e-17
162,0.9945114,0.91711605,0.9356926,0.8814783,0.9563016,0.91075736,1.068376e-18,2.2075056e-18,0.71208227,1.0,1.0,1.010101e-17
163,0.9943246,0.9117264,0.92755187,0.87853396,0.95191205,0.9087138,1.0570824e-18,2.1929824e-18,0.6940428,1.0,1.0,1.0869565e-17
164,0.99379694,0.91616297,0.936153,0.88010967,0.95197105,0.9012892,1.0526316e-18,2.232143e-18,0.71977717,1.0,1.0,1.1235955e-17
165,0.99375254,0.9180057,0.9465341,0.88647556,0.94980055,0.9074784,1.0493179e-18,2.1929824e-18,0.7606589,1.0,1.0,1.2820513e-17
166,0.99355686,0.91907996,0.9453502,0.87486905,0.958264,0.90942556,1.0526316e-18,2.2522523e-18,0.78555304,1.0,1.0,1.1904762e-17
167,0.9942154,0.90667427,0.95525813,0.87328666,0.95786244,0.91786647,1.0460251e-18,2.1786492e-18,0.75515985,1.0,1.0,1.4492754e-17
168,0.9938811,0.8749139,0.9539636,0.86649185,0.9614573,0.9178046,1.0526316e-18,2.2675738e-18,0.78562474,1.0,1.0,1.20481925e-17
169,0.99477416,0.8773547,0.9546673,0.86483395,0.9600226,0.9167874,1.0570824e-18,2.1505377e-18,0.7511521,1.0,1.0,1.3513513e-17
170,0.99389696,0.83741975,0.960504,0.8628785,0.95951617,0.9165306,1.0706638e-18,2.1881839e-18,0.75009364,1.0,1.0,1.2658228e-17
171,0.99444884,0.8609836,0.9482961,0.84816754,0.9594354,0.91779876,1.0649628e-18,2.0449898e-18,0.65857553,1.0,1.0,1.4285714e-17
172,0.9935858,0.8384776,0.94214684,0.8457117,0.9630107,0.9078384,1.0672359e-18,2.1008404e-18,0.6240193,1.0,1.0,1.5384615e-17
173,0.9934303,0.8414224,0.9228325,0.84714156,0.96747965,0.8950508,1.0626993e-18,1.9379845e-18,0.61700946,1.0,1.0,1.5873015e-17
174,0.99319404,0.8127692,0.9247529,0.84981525,0.97194886,0.89465064,1.0626993e-18,1.8348624e-18,0.61870897,1.0,1.0,1.7857144e-17
175,0.9934229,0.8230799,0.92779905,0.85023314,0.9741648,0.8954544,1.0626993e-18,1.7605634e-18,0.6400441,1.0,1.0,1.7241379e-17
176,0.99338037,0.803978,0.94028413,0.85670817,0.9688343,0.89337176,1.0660981e-18,1.6750419e-18,0.6686714,1.0,1.0,1.7857144e-17
177,0.9930989,0.8075433,0.95333403,0.8725517,0.95044607,0.89017177,1.0638297e-18,1.6638936e-18,0.70323485,1.0,1.0,1.3513513e-17
