,Image,F1,Jaccard,Recall,Precision
112,.\files\images\images\heart14-slice112_axial.png,0.9812972222222223,0.9632811882214036,0.9812972222222223,0.9812972222222223
113,.\files\images\images\heart14-slice113_axial.png,0.983025,0.9666166818260036,0.983025,0.983025
114,.\files\images\images\heart14-slice114_axial.png,0.9818638888888889,0.9643738967448687,0.9818638888888889,0.9818638888888889
115,.\files\images\images\heart14-slice115_axial.png,0.9830833333333333,0.966729492747685,0.9830833333333333,0.9830833333333333
116,.\files\images\images\heart14-slice116_axial.png,0.9826777777777778,0.965945455935517,0.9826777777777778,0.9826777777777778
117,.\files\images\images\heart14-slice117_axial.png,0.9844416666666667,0.9693600400436542,0.9844416666666667,0.9844416666666667
118,.\files\images\images\heart14-slice118_axial.png,0.9844527777777777,0.9693815868292136,0.9844527777777777,0.9844527777777777
119,.\files\images\images\heart14-slice119_axial.png,0.9848,0.9700551615445232,0.9848,0.9848
120,.\files\images\images\heart14-slice120_axial.png,0.9844,0.9692792437967703,0.9844,0.9844
121,.\files\images\images\heart14-slice121_axial.png,0.9852416666666667,0.9709126146619474,0.9852416666666667,0.9852416666666667
122,.\files\images\images\heart14-slice122_axial.png,0.985125,0.9706860450794432,0.985125,0.985125
123,.\files\images\images\heart14-slice123_axial.png,0.9848916666666667,0.9702330621526438,0.9848916666666667,0.9848916666666667
124,.\files\images\images\heart14-slice124_axial.png,0.9858611111111111,0.9721164644334274,0.9858611111111111,0.9858611111111111
125,.\files\images\images\heart14-slice125_axial.png,0.9858472222222222,0.9720894561689424,0.9858472222222222,0.9858472222222222
126,.\files\images\images\heart14-slice126_axial.png,0.9866388888888888,0.9736301088237713,0.9866388888888888,0.9866388888888888
127,.\files\images\images\heart14-slice127_axial.png,0.9864944444444445,0.9733488277759811,0.9864944444444445,0.9864944444444445
128,.\files\images\images\heart14-slice128_axial.png,0.9868472222222222,0.9740359439044786,0.9868472222222222,0.9868472222222222
129,.\files\images\images\heart14-slice129_axial.png,0.9862944444444445,0.9729594940454986,0.9862944444444445,0.9862944444444445
130,.\files\images\images\heart14-slice130_axial.png,0.9865111111111111,0.973381279189598,0.9865111111111111,0.9865111111111111
131,.\files\images\images\heart14-slice131_axial.png,0.9858222222222223,0.9720408431570182,0.9858222222222223,0.9858222222222223
132,.\files\images\images\heart14-slice132_axial.png,0.9860055555555556,0.9723973942438869,0.9860055555555556,0.9860055555555556
133,.\files\images\images\heart14-slice133_axial.png,0.9859138888888889,0.9722191025855245,0.9859138888888889,0.9859138888888889
134,.\files\images\images\heart14-slice134_axial.png,0.9865027777777777,0.9733650533493761,0.9865027777777777,0.9865027777777777
135,.\files\images\images\heart14-slice135_axial.png,0.9872416666666667,0.9748047823189145,0.9872416666666667,0.9872416666666667
136,.\files\images\images\heart14-slice136_axial.png,0.9870055555555556,0.9743444902077998,0.9870055555555556,0.9870055555555556
137,.\files\images\images\heart14-slice137_axial.png,0.9870555555555556,0.9744419459222289,0.9870555555555556,0.9870555555555556
138,.\files\images\images\heart14-slice138_axial.png,0.9861027777777778,0.972586526686082,0.9861027777777778,0.9861027777777778
139,.\files\images\images\heart14-slice139_axial.png,0.986275,0.9729216503489605,0.986275,0.986275
140,.\files\images\images\heart14-slice140_axial.png,0.9853166666666666,0.9710582940490465,0.9853166666666666,0.9853166666666666
141,.\files\images\images\heart14-slice141_axial.png,0.9856277777777778,0.9716628237497741,0.9856277777777778,0.9856277777777778
142,.\files\images\images\heart14-slice142_axial.png,0.9853361111111111,0.971096066294531,0.9853361111111111,0.9853361111111111
143,.\files\images\images\heart14-slice143_axial.png,0.9858972222222222,0.9721866893833355,0.9858972222222222,0.9858972222222222
144,.\files\images\images\heart14-slice144_axial.png,0.9852666666666666,0.9709611720649103,0.9852666666666666,0.9852666666666666
145,.\files\images\images\heart14-slice145_axial.png,0.9857027777777778,0.9718086140650204,0.9857027777777778,0.9857027777777778
146,.\files\images\images\heart14-slice146_axial.png,0.9847638888888889,0.9699850883073177,0.9847638888888889,0.9847638888888889
147,.\files\images\images\heart14-slice147_axial.png,0.9838722222222223,0.9682563982001389,0.9838722222222223,0.9838722222222223
148,.\files\images\images\heart14-slice148_axial.png,0.9825111111111111,0.9656234302312884,0.9825111111111111,0.9825111111111111
149,.\files\images\images\heart14-slice149_axial.png,0.9824694444444444,0.9655429402884435,0.9824694444444444,0.9824694444444444
150,.\files\images\images\heart14-slice150_axial.png,0.9819416666666667,0.964523971285208,0.9819416666666667,0.9819416666666667
151,.\files\images\images\heart14-slice151_axial.png,0.9807888888888889,0.9623019982775349,0.9807888888888889,0.9807888888888889
152,.\files\images\images\heart14-slice152_axial.png,0.9803361111111111,0.9614306457193138,0.9803361111111111,0.9803361111111111
153,.\files\images\images\heart14-slice153_axial.png,0.9796722222222223,0.9601544166090418,0.9796722222222223,0.9796722222222223
154,.\files\images\images\heart14-slice154_axial.png,0.9815388888888888,0.9637470475608625,0.9815388888888888,0.9815388888888888
155,.\files\images\images\heart14-slice155_axial.png,0.9812583333333333,0.9632062429958528,0.9812583333333333,0.9812583333333333
156,.\files\images\images\heart14-slice156_axial.png,0.9835527777777778,0.9676378234646276,0.9835527777777778,0.9835527777777778
157,.\files\images\images\heart14-slice157_axial.png,0.9840777777777778,0.9686546432907156,0.9840777777777778,0.9840777777777778
158,.\files\images\images\heart14-slice158_axial.png,0.9845083333333333,0.9694893278297049,0.9845083333333333,0.9845083333333333
159,.\files\images\images\heart14-slice159_axial.png,0.9836527777777778,0.9678314224414775,0.9836527777777778,0.9836527777777778
160,.\files\images\images\heart14-slice160_axial.png,0.9839305555555555,0.9683693973235644,0.9839305555555555,0.9839305555555555
161,.\files\images\images\heart14-slice161_axial.png,0.9835027777777777,0.9675410382604751,0.9835027777777777,0.9835027777777777
162,.\files\images\images\heart14-slice162_axial.png,0.9830027777777778,0.9665737096408544,0.9830027777777778,0.9830027777777778
163,.\files\images\images\heart14-slice163_axial.png,0.9823194444444444,0.9652532310673781,0.9823194444444444,0.9823194444444444
164,.\files\images\images\heart14-slice164_axial.png,0.9818194444444445,0.9642881501589163,0.9818194444444445,0.9818194444444445
165,.\files\images\images\heart14-slice165_axial.png,0.9823111111111111,0.9652371386147262,0.9823111111111111,0.9823111111111111
166,.\files\images\images\heart14-slice166_axial.png,0.9821583333333334,0.9649421570152529,0.9821583333333334,0.9821583333333334
167,.\files\images\images\heart14-slice167_axial.png,0.9827722222222223,0.9661279840088257,0.9827722222222223,0.9827722222222223
168,.\files\images\images\heart14-slice168_axial.png,0.9821083333333334,0.9648456368146577,0.9821083333333334,0.9821083333333334
169,.\files\images\images\heart14-slice169_axial.png,0.982625,0.965843469713724,0.982625,0.982625
170,.\files\images\images\heart14-slice170_axial.png,0.9814111111111111,0.9635007035877521,0.9814111111111111,0.9814111111111111
171,.\files\images\images\heart14-slice171_axial.png,0.9812277777777778,0.9631473614754144,0.9812277777777778,0.9812277777777778
